id	freq	dec_entity	alpha_entity	scr_code	pl_name
13077	0000000002	&#13077;	&#13077;	CJK	_cjk
13078	0000000006	&#13078;	&#13078;	CJK	_cjk
13079	0000000002	&#13079;	&#13079;	CJK	_cjk
13080	0000000034	&#13080;	&#13080;	CJK	_cjk
13081	0000000002	&#13081;	&#13081;	CJK	_cjk
13082	0000000010	&#13082;	&#13082;	CJK	_cjk
13083	0000000006	&#13083;	&#13083;	CJK	_cjk
13084	0000000003	&#13084;	&#13084;	CJK	_cjk
13085	0000000017	&#13085;	&#13085;	CJK	_cjk
13086	0000000088	&#13086;	&#13086;	CJK	_cjk
13087	0000000019	&#13087;	&#13087;	CJK	_cjk
13088	0000000005	&#13088;	&#13088;	CJK	_cjk
13089	0000000004	&#13089;	&#13089;	CJK	_cjk
13090	0000000098	&#13090;	&#13090;	CJK	_cjk
13091	0000000053	&#13091;	&#13091;	CJK	_cjk
13092	0000000006	&#13092;	&#13092;	CJK	_cjk
13093	0000000041	&#13093;	&#13093;	CJK	_cjk
13094	0000000087	&#13094;	&#13094;	CJK	_cjk
13095	0000000456	&#13095;	&#13095;	CJK	_cjk
13096	0000000043	&#13096;	&#13096;	CJK	_cjk
13097	0000000002	&#13097;	&#13097;	CJK	_cjk
13098	0000000007	&#13098;	&#13098;	CJK	_cjk
13099	0000000096	&#13099;	&#13099;	CJK	_cjk
13100	0000000012	&#13100;	&#13100;	CJK	_cjk
13101	0000000006	&#13101;	&#13101;	CJK	_cjk
13102	0000000002	&#13102;	&#13102;	CJK	_cjk
13103	0000000002	&#13103;	&#13103;	CJK	_cjk
13104	0000000341	&#13104;	&#13104;	CJK	_cjk
13105	0000000003	&#13105;	&#13105;	CJK	_cjk
13106	0000000005	&#13106;	&#13106;	CJK	_cjk
13107	0000000002	&#13107;	&#13107;	CJK	_cjk
13108	0000000003	&#13108;	&#13108;	CJK	_cjk
13109	0000000004	&#13109;	&#13109;	CJK	_cjk
13110	0000000094	&#13110;	&#13110;	CJK	_cjk
13111	0000000010	&#13111;	&#13111;	CJK	_cjk
13112	0000000016	&#13112;	&#13112;	CJK	_cjk
13113	0000000003	&#13113;	&#13113;	CJK	_cjk
13114	0000000002	&#13114;	&#13114;	CJK	_cjk
13115	0000000049	&#13115;	&#13115;	CJK	_cjk
13116	0000000038	&#13116;	&#13116;	CJK	_cjk
13117	0000000002	&#13117;	&#13117;	CJK	_cjk
13118	0000000007	&#13118;	&#13118;	CJK	_cjk
13119	0000000004	&#13119;	&#13119;	CJK	_cjk
13120	0000000061	&#13120;	&#13120;	CJK	_cjk
13121	0000000003	&#13121;	&#13121;	CJK	_cjk
13122	0000000017	&#13122;	&#13122;	CJK	_cjk
13123	0000000007	&#13123;	&#13123;	CJK	_cjk
13124	0000000002	&#13124;	&#13124;	CJK	_cjk
13125	0000000019	&#13125;	&#13125;	CJK	_cjk
13126	0000000105	&#13126;	&#13126;	CJK	_cjk
13127	0000000056	&#13127;	&#13127;	CJK	_cjk
13128	0000000004	&#13128;	&#13128;	CJK	_cjk
13129	0000000182	&#13129;	&#13129;	CJK	_cjk
13130	0000000021	&#13130;	&#13130;	CJK	_cjk
13131	0000000006	&#13131;	&#13131;	CJK	_cjk
13132	0000000004	&#13132;	&#13132;	CJK	_cjk
13133	0000000139	&#13133;	&#13133;	CJK	_cjk
13134	0000000005	&#13134;	&#13134;	CJK	_cjk
13135	0000000004	&#13135;	&#13135;	CJK	_cjk
13136	0000000002	&#13136;	&#13136;	CJK	_cjk
13137	0000000085	&#13137;	&#13137;	CJK	_cjk
13138	0000000028	&#13138;	&#13138;	CJK	_cjk
13139	0000000005	&#13139;	&#13139;	CJK	_cjk
13140	0000000003	&#13140;	&#13140;	CJK	_cjk
13141	0000000009	&#13141;	&#13141;	CJK	_cjk
13142	0000000005	&#13142;	&#13142;	CJK	_cjk
13143	0000000039	&#13143;	&#13143;	CJK	_cjk
13144	0000000002	&#13144;	&#13144;	CJK	_cjk
13150	0000000001	&#13150;	&#13150;	CJK	_cjk
13158	0000000001	&#13158;	&#13158;	CJK	_cjk
13160	0000000001	&#13160;	&#13160;	CJK	_cjk
13162	0000000001	&#13162;	&#13162;	CJK	_cjk
13166	0000000002	&#13166;	&#13166;	CJK	_cjk
13167	0000000001	&#13167;	&#13167;	CJK	_cjk
13168	0000000002	&#13168;	&#13168;	CJK	_cjk
13169	0000000001	&#13169;	&#13169;	CJK	_cjk
13170	0000000004	&#13170;	&#13170;	CJK	_cjk
13171	0000000005	&#13171;	&#13171;	CJK	_cjk
13172	0000000023	&#13172;	&#13172;	CJK	_cjk
13173	0000000001	&#13173;	&#13173;	CJK	_cjk
13179	0000000152	&#13179;	&#13179;	CJK	_cjk
13180	0000000009	&#13180;	&#13180;	CJK	_cjk
13181	0000000013	&#13181;	&#13181;	CJK	_cjk
13182	0000000017	&#13182;	&#13182;	CJK	_cjk
13183	0000000003	&#13183;	&#13183;	CJK	_cjk
13185	0000000001	&#13185;	&#13185;	CJK	_cjk
13187	0000000001	&#13187;	&#13187;	CJK	_cjk
13188	0000000004	&#13188;	&#13188;	CJK	_cjk
13197	0000000001	&#13197;	&#13197;	CJK	_cjk
13198	0000000004	&#13198;	&#13198;	CJK	_cjk
13199	0000000025	&#13199;	&#13199;	CJK	_cjk
13206	0000000001	&#13206;	&#13206;	CJK	_cjk
13212	0000000027	&#13212;	&#13212;	CJK	_cjk
13213	0000000052	&#13213;	&#13213;	CJK	_cjk
13214	0000000017	&#13214;	&#13214;	CJK	_cjk
13217	0000000027	&#13217;	&#13217;	CJK	_cjk
13221	0000000005	&#13221;	&#13221;	CJK	_cjk
13225	0000000001	&#13225;	&#13225;	CJK	_cjk
13226	0000000001	&#13226;	&#13226;	CJK	_cjk
13227	0000000001	&#13227;	&#13227;	CJK	_cjk
13234	0000000001	&#13234;	&#13234;	CJK	_cjk
13248	0000000001	&#13248;	&#13248;	CJK	_cjk
13252	0000000008	&#13252;	&#13252;	CJK	_cjk
13255	0000000002	&#13255;	&#13255;	CJK	_cjk
13256	0000000001	&#13256;	&#13256;	CJK	_cjk
13257	0000000001	&#13257;	&#13257;	CJK	_cjk
13260	0000000001	&#13260;	&#13260;	CJK	_cjk
13261	0000000004	&#13261;	&#13261;	CJK	_cjk
13272	0000000001	&#13272;	&#13272;	CJK	_cjk
13274	0000000001	&#13274;	&#13274;	CJK	_cjk
13288	0000000001	&#13288;	&#13288;	CJK	_cjk
13303	0000000001	&#13303;	&#13303;	CJK	_cjk
13309	0000000001	&#13309;	&#13309;	CJK	_cjk
13310	0000000001	&#13310;	&#13310;	CJK	_cjk
13314	0000000001	&#13314;	&#13314;	CJK	_cjk
13347	0000000002	&#13347;	&#13347;	CJK	_cjk
13354	0000000002	&#13354;	&#13354;	CJK	_cjk
13356	0000000001	&#13356;	&#13356;	CJK	_cjk
13360	0000000001	&#13360;	&#13360;	CJK	_cjk
13367	0000000001	&#13367;	&#13367;	CJK	_cjk
13375	0000000001	&#13375;	&#13375;	CJK	_cjk
13407	0000000001	&#13407;	&#13407;	CJK	_cjk
13411	0000000002	&#13411;	&#13411;	CJK	_cjk
13537	0000000002	&#13537;	&#13537;	CJK	_cjk
13560	0000000001	&#13560;	&#13560;	CJK	_cjk
13568	0000000001	&#13568;	&#13568;	CJK	_cjk
13610	0000000002	&#13610;	&#13610;	CJK	_cjk
13614	0000000003	&#13614;	&#13614;	CJK	_cjk
13630	0000000001	&#13630;	&#13630;	CJK	_cjk
13646	0000000001	&#13646;	&#13646;	CJK	_cjk
13682	0000000002	&#13682;	&#13682;	CJK	_cjk
13774	0000000005	&#13774;	&#13774;	CJK	_cjk
13786	0000000002	&#13786;	&#13786;	CJK	_cjk
13824	0000000002	&#13824;	&#13824;	CJK	_cjk
14080	0000000001	&#14080;	&#14080;	CJK	_cjk
14101	0000000003	&#14101;	&#14101;	CJK	_cjk
14128	0000000001	&#14128;	&#14128;	CJK	_cjk
14238	0000000001	&#14238;	&#14238;	CJK	_cjk
14336	0000000001	&#14336;	&#14336;	CJK	_cjk
14384	0000000001	&#14384;	&#14384;	CJK	_cjk
14390	0000000001	&#14390;	&#14390;	CJK	_cjk
14434	0000000001	&#14434;	&#14434;	CJK	_cjk
14592	0000000003	&#14592;	&#14592;	CJK	_cjk
14632	0000000001	&#14632;	&#14632;	CJK	_cjk
14848	0000000002	&#14848;	&#14848;	CJK	_cjk
14880	0000000001	&#14880;	&#14880;	CJK	_cjk
14897	0000000001	&#14897;	&#14897;	CJK	_cjk
14915	0000000001	&#14915;	&#14915;	CJK	_cjk
14924	0000000001	&#14924;	&#14924;	CJK	_cjk
14945	0000000001	&#14945;	&#14945;	CJK	_cjk
15048	0000000001	&#15048;	&#15048;	CJK	_cjk
15104	0000000001	&#15104;	&#15104;	CJK	_cjk
15107	0000000001	&#15107;	&#15107;	CJK	_cjk
15136	0000000002	&#15136;	&#15136;	CJK	_cjk
15229	0000000001	&#15229;	&#15229;	CJK	_cjk
15299	0000000001	&#15299;	&#15299;	CJK	_cjk
15393	0000000002	&#15393;	&#15393;	CJK	_cjk
15472	0000000001	&#15472;	&#15472;	CJK	_cjk
15648	0000000001	&#15648;	&#15648;	CJK	_cjk
15650	0000000003	&#15650;	&#15650;	CJK	_cjk
15704	0000000001	&#15704;	&#15704;	CJK	_cjk
15716	0000000001	&#15716;	&#15716;	CJK	_cjk
15731	0000000001	&#15731;	&#15731;	CJK	_cjk
15736	0000000001	&#15736;	&#15736;	CJK	_cjk
15737	0000000001	&#15737;	&#15737;	CJK	_cjk
15835	0000000002	&#15835;	&#15835;	CJK	_cjk
15860	0000000001	&#15860;	&#15860;	CJK	_cjk
15898	0000000001	&#15898;	&#15898;	CJK	_cjk
16121	0000000001	&#16121;	&#16121;	CJK	_cjk
16128	0000000002	&#16128;	&#16128;	CJK	_cjk
16160	0000000001	&#16160;	&#16160;	CJK	_cjk
16237	0000000001	&#16237;	&#16237;	CJK	_cjk
16380	0000000001	&#16380;	&#16380;	CJK	_cjk
16440	0000000001	&#16440;	&#16440;	CJK	_cjk
16462	0000000001	&#16462;	&#16462;	CJK	_cjk
16640	0000000003	&#16640;	&#16640;	CJK	_cjk
16724	0000000001	&#16724;	&#16724;	CJK	_cjk
16965	0000000001	&#16965;	&#16965;	CJK	_cjk
17152	0000000003	&#17152;	&#17152;	CJK	_cjk
17195	0000000001	&#17195;	&#17195;	CJK	_cjk
17263	0000000001	&#17263;	&#17263;	CJK	_cjk
17408	0000000001	&#17408;	&#17408;	CJK	_cjk
17466	0000000001	&#17466;	&#17466;	CJK	_cjk
17544	0000000001	&#17544;	&#17544;	CJK	_cjk
17729	0000000001	&#17729;	&#17729;	CJK	_cjk
17730	0000000001	&#17730;	&#17730;	CJK	_cjk
17740	0000000003	&#17740;	&#17740;	CJK	_cjk
17742	0000000001	&#17742;	&#17742;	CJK	_cjk
17746	0000000001	&#17746;	&#17746;	CJK	_cjk
17999	0000000001	&#17999;	&#17999;	CJK	_cjk
18010	0000000001	&#18010;	&#18010;	CJK	_cjk
18042	0000000001	&#18042;	&#18042;	CJK	_cjk
18081	0000000001	&#18081;	&#18081;	CJK	_cjk
18176	0000000001	&#18176;	&#18176;	CJK	_cjk
18249	0000000001	&#18249;	&#18249;	CJK	_cjk
18250	0000000003	&#18250;	&#18250;	CJK	_cjk
18287	0000000001	&#18287;	&#18287;	CJK	_cjk
18432	0000000001	&#18432;	&#18432;	CJK	_cjk
18487	0000000001	&#18487;	&#18487;	CJK	_cjk
18539	0000000001	&#18539;	&#18539;	CJK	_cjk
18541	0000000001	&#18541;	&#18541;	CJK	_cjk
18688	0000000002	&#18688;	&#18688;	CJK	_cjk
18713	0000000003	&#18713;	&#18713;	CJK	_cjk
18765	0000000002	&#18765;	&#18765;	CJK	_cjk
18798	0000000002	&#18798;	&#18798;	CJK	_cjk
18944	0000000002	&#18944;	&#18944;	CJK	_cjk
19003	0000000002	&#19003;	&#19003;	CJK	_cjk
19041	0000000001	&#19041;	&#19041;	CJK	_cjk
19081	0000000001	&#19081;	&#19081;	CJK	_cjk
19283	0000000001	&#19283;	&#19283;	CJK	_cjk
19521	0000000001	&#19521;	&#19521;	CJK	_cjk
19706	0000000001	&#19706;	&#19706;	CJK	_cjk
19712	0000000002	&#19712;	&#19712;	CJK	_cjk
19914	0000000001	&#19914;	&#19914;	(Symbols)	_sym
19968	0000580364	&#19968;	&#19968;	CJK	_cjk
19969	0000012316	&#19969;	&#19969;	CJK	_cjk
19971	0000012790	&#19971;	&#19971;	CJK	_cjk
19975	0000050301	&#19975;	&#19975;	CJK	_cjk
19976	0000026606	&#19976;	&#19976;	CJK	_cjk
19977	0000081464	&#19977;	&#19977;	CJK	_cjk
19978	0000312962	&#19978;	&#19978;	CJK	_cjk
19979	0000178636	&#19979;	&#19979;	CJK	_cjk
19980	0000000004	&#19980;	&#19980;	CJK	_cjk
19981	0000315023	&#19981;	&#19981;	CJK	_cjk
19982	0000023299	&#19982;	&#19982;	CJK	_cjk
19983	0000000002	&#19983;	&#19983;	CJK	_cjk
19984	0000000089	&#19984;	&#19984;	CJK	_cjk
19985	0000001747	&#19985;	&#19985;	CJK	_cjk
19987	0000006554	&#19987;	&#19987;	CJK	_cjk
19988	0000007995	&#19988;	&#19988;	CJK	_cjk
19989	0000000020	&#19989;	&#19989;	CJK	_cjk
19990	0000103654	&#19990;	&#19990;	CJK	_cjk
19991	0000000001	&#19991;	&#19991;	CJK	_cjk
19992	0000002588	&#19992;	&#19992;	CJK	_cjk
19993	0000000147	&#19993;	&#19993;	CJK	_cjk
19994	0000018663	&#19994;	&#19994;	CJK	_cjk
19995	0000000106	&#19995;	&#19995;	CJK	_cjk
19996	0000011930	&#19996;	&#19996;	CJK	_cjk
19997	0000001043	&#19997;	&#19997;	CJK	_cjk
19998	0000000123	&#19998;	&#19998;	CJK	_cjk
19999	0000001293	&#19999;	&#19999;	CJK	_cjk
20000	0000000001	&#20000;	&#20000;	CJK	_cjk
20001	0000017391	&#20001;	&#20001;	CJK	_cjk
20002	0000000779	&#20002;	&#20002;	CJK	_cjk
20004	0000011827	&#20004;	&#20004;	CJK	_cjk
20005	0000002470	&#20005;	&#20005;	CJK	_cjk
20006	0000020558	&#20006;	&#20006;	CJK	_cjk
20007	0000000447	&#20007;	&#20007;	CJK	_cjk
20008	0000000012	&#20008;	&#20008;	CJK	_cjk
20010	0000063500	&#20010;	&#20010;	CJK	_cjk
20011	0000001084	&#20011;	&#20011;	CJK	_cjk
20013	0000412540	&#20013;	&#20013;	CJK	_cjk
20016	0000001073	&#20016;	&#20016;	CJK	_cjk
20017	0000000001	&#20017;	&#20017;	CJK	_cjk
20018	0000002180	&#20018;	&#20018;	CJK	_cjk
20020	0000002033	&#20020;	&#20020;	CJK	_cjk
20022	0000000240	&#20022;	&#20022;	CJK	_cjk
20024	0000014730	&#20024;	&#20024;	CJK	_cjk
20025	0000003425	&#20025;	&#20025;	CJK	_cjk
20026	0000036641	&#20026;	&#20026;	CJK	_cjk
20027	0000074800	&#20027;	&#20027;	CJK	_cjk
20028	0000006253	&#20028;	&#20028;	CJK	_cjk
20029	0000001894	&#20029;	&#20029;	CJK	_cjk
20030	0000004182	&#20030;	&#20030;	CJK	_cjk
20031	0000000539	&#20031;	&#20031;	CJK	_cjk
20032	0000000006	&#20032;	&#20032;	CJK	_cjk
20033	0000000003	&#20033;	&#20033;	CJK	_cjk
20034	0000000169	&#20034;	&#20034;	CJK	_cjk
20035	0000002888	&#20035;	&#20035;	CJK	_cjk
20036	0000000001	&#20036;	&#20036;	CJK	_cjk
20037	0000047506	&#20037;	&#20037;	CJK	_cjk
20038	0000000001	&#20038;	&#20038;	CJK	_cjk
20040	0000032188	&#20040;	&#20040;	CJK	_cjk
20041	0000003870	&#20041;	&#20041;	CJK	_cjk
20043	0000038037	&#20043;	&#20043;	CJK	_cjk
20044	0000001229	&#20044;	&#20044;	CJK	_cjk
20045	0000000182	&#20045;	&#20045;	CJK	_cjk
20046	0000005445	&#20046;	&#20046;	CJK	_cjk
20047	0000004121	&#20047;	&#20047;	CJK	_cjk
20048	0000011730	&#20048;	&#20048;	CJK	_cjk
20050	0000000350	&#20050;	&#20050;	CJK	_cjk
20051	0000000178	&#20051;	&#20051;	CJK	_cjk
20052	0000001069	&#20052;	&#20052;	CJK	_cjk
20054	0000001887	&#20054;	&#20054;	CJK	_cjk
20055	0000046873	&#20055;	&#20055;	CJK	_cjk
20056	0000001053	&#20056;	&#20056;	CJK	_cjk
20057	0000012048	&#20057;	&#20057;	CJK	_cjk
20060	0000000526	&#20060;	&#20060;	CJK	_cjk
20061	0000012439	&#20061;	&#20061;	CJK	_cjk
20062	0000000849	&#20062;	&#20062;	CJK	_cjk
20063	0000061142	&#20063;	&#20063;	CJK	_cjk
20064	0000004487	&#20064;	&#20064;	CJK	_cjk
20065	0000001455	&#20065;	&#20065;	CJK	_cjk
20066	0000000003	&#20066;	&#20066;	CJK	_cjk
20070	0000007251	&#20070;	&#20070;	CJK	_cjk
20073	0000000002	&#20073;	&#20073;	CJK	_cjk
20080	0000007674	&#20080;	&#20080;	CJK	_cjk
20081	0000013969	&#20081;	&#20081;	CJK	_cjk
20083	0000024118	&#20083;	&#20083;	CJK	_cjk
20088	0000000004	&#20088;	&#20088;	CJK	_cjk
20094	0000007882	&#20094;	&#20094;	CJK	_cjk
20096	0000003621	&#20096;	&#20096;	CJK	_cjk
20098	0000002778	&#20098;	&#20098;	CJK	_cjk
20101	0000000014	&#20101;	&#20101;	CJK	_cjk
20102	0000269733	&#20102;	&#20102;	CJK	_cjk
20104	0000065962	&#20104;	&#20104;	CJK	_cjk
20105	0000014265	&#20105;	&#20105;	CJK	_cjk
20106	0000000007	&#20106;	&#20106;	CJK	_cjk
20107	0000319356	&#20107;	&#20107;	CJK	_cjk
20108	0000094341	&#20108;	&#20108;	CJK	_cjk
20110	0000022242	&#20110;	&#20110;	CJK	_cjk
20111	0000000645	&#20111;	&#20111;	CJK	_cjk
20112	0000000001	&#20112;	&#20112;	CJK	_cjk
20113	0000008941	&#20113;	&#20113;	CJK	_cjk
20114	0000014519	&#20114;	&#20114;	CJK	_cjk
20115	0000000001	&#20115;	&#20115;	CJK	_cjk
20116	0000021589	&#20116;	&#20116;	CJK	_cjk
20117	0000025296	&#20117;	&#20117;	CJK	_cjk
20120	0000000052	&#20120;	&#20120;	CJK	_cjk
20121	0000000022	&#20121;	&#20121;	CJK	_cjk
20122	0000006442	&#20122;	&#20122;	CJK	_cjk
20123	0000020495	&#20123;	&#20123;	CJK	_cjk
20124	0000004573	&#20124;	&#20124;	CJK	_cjk
20126	0000002377	&#20126;	&#20126;	CJK	_cjk
20127	0000000049	&#20127;	&#20127;	CJK	_cjk
20128	0000000001	&#20128;	&#20128;	CJK	_cjk
20129	0000015096	&#20129;	&#20129;	CJK	_cjk
20130	0000000139	&#20130;	&#20130;	CJK	_cjk
20131	0000000001	&#20131;	&#20131;	CJK	_cjk
20132	0000035440	&#20132;	&#20132;	CJK	_cjk
20133	0000000143	&#20133;	&#20133;	CJK	_cjk
20134	0000001155	&#20134;	&#20134;	CJK	_cjk
20135	0000009868	&#20135;	&#20135;	CJK	_cjk
20136	0000000496	&#20136;	&#20136;	CJK	_cjk
20137	0000000122	&#20137;	&#20137;	CJK	_cjk
20139	0000006526	&#20139;	&#20139;	CJK	_cjk
20140	0000075323	&#20140;	&#20140;	CJK	_cjk
20141	0000002059	&#20141;	&#20141;	CJK	_cjk
20142	0000005338	&#20142;	&#20142;	CJK	_cjk
20144	0000000009	&#20144;	&#20144;	CJK	_cjk
20146	0000002524	&#20146;	&#20146;	CJK	_cjk
20147	0000000009	&#20147;	&#20147;	CJK	_cjk
20149	0000000065	&#20149;	&#20149;	CJK	_cjk
20153	0000000001	&#20153;	&#20153;	CJK	_cjk
20154	0000868447	&#20154;	&#20154;	CJK	_cjk
20155	0000000007	&#20155;	&#20155;	CJK	_cjk
20156	0000000003	&#20156;	&#20156;	CJK	_cjk
20159	0000003807	&#20159;	&#20159;	CJK	_cjk
20160	0000030522	&#20160;	&#20160;	CJK	_cjk
20161	0000003960	&#20161;	&#20161;	CJK	_cjk
20162	0000000001	&#20162;	&#20162;	CJK	_cjk
20163	0000000030	&#20163;	&#20163;	CJK	_cjk
20164	0000000098	&#20164;	&#20164;	CJK	_cjk
20165	0000002479	&#20165;	&#20165;	CJK	_cjk
20166	0000000122	&#20166;	&#20166;	CJK	_cjk
20167	0000000746	&#20167;	&#20167;	CJK	_cjk
20170	0000462457	&#20170;	&#20170;	CJK	_cjk
20171	0000024035	&#20171;	&#20171;	CJK	_cjk
20173	0000003136	&#20173;	&#20173;	CJK	_cjk
20174	0000010672	&#20174;	&#20174;	CJK	_cjk
20175	0000004410	&#20175;	&#20175;	CJK	_cjk
20177	0000000057	&#20177;	&#20177;	CJK	_cjk
20179	0000000377	&#20179;	&#20179;	CJK	_cjk
20180	0000002813	&#20180;	&#20180;	CJK	_cjk
20181	0000122868	&#20181;	&#20181;	CJK	_cjk
20182	0000085554	&#20182;	&#20182;	CJK	_cjk
20183	0000000415	&#20183;	&#20183;	CJK	_cjk
20184	0000103696	&#20184;	&#20184;	CJK	_cjk
20185	0000006136	&#20185;	&#20185;	CJK	_cjk
20189	0000000028	&#20189;	&#20189;	CJK	_cjk
20190	0000000014	&#20190;	&#20190;	CJK	_cjk
20191	0000000018	&#20191;	&#20191;	CJK	_cjk
20193	0000000002	&#20193;	&#20193;	CJK	_cjk
20195	0000098466	&#20195;	&#20195;	CJK	_cjk
20196	0000007652	&#20196;	&#20196;	CJK	_cjk
20197	0000157126	&#20197;	&#20197;	CJK	_cjk
20199	0000000001	&#20199;	&#20199;	CJK	_cjk
20200	0000000043	&#20200;	&#20200;	CJK	_cjk
20202	0000000716	&#20202;	&#20202;	CJK	_cjk
20204	0000023291	&#20204;	&#20204;	CJK	_cjk
20206	0000015381	&#20206;	&#20206;	CJK	_cjk
20208	0000004140	&#20208;	&#20208;	CJK	_cjk
20210	0000015584	&#20210;	&#20210;	CJK	_cjk
20212	0000000001	&#20212;	&#20212;	CJK	_cjk
20214	0000070787	&#20214;	&#20214;	CJK	_cjk
20215	0000007821	&#20215;	&#20215;	CJK	_cjk
20219	0000026310	&#20219;	&#20219;	CJK	_cjk
20221	0000006977	&#20221;	&#20221;	CJK	_cjk
20223	0000001084	&#20223;	&#20223;	CJK	_cjk
20225	0000023275	&#20225;	&#20225;	CJK	_cjk
20227	0000000005	&#20227;	&#20227;	CJK	_cjk
20233	0000000027	&#20233;	&#20233;	CJK	_cjk
20234	0000014539	&#20234;	&#20234;	CJK	_cjk
20237	0000000902	&#20237;	&#20237;	CJK	_cjk
20238	0000001050	&#20238;	&#20238;	CJK	_cjk
20239	0000004106	&#20239;	&#20239;	CJK	_cjk
20240	0000001430	&#20240;	&#20240;	CJK	_cjk
20241	0000055953	&#20241;	&#20241;	CJK	_cjk
20245	0000000006	&#20245;	&#20245;	CJK	_cjk
20247	0000003862	&#20247;	&#20247;	CJK	_cjk
20248	0000003381	&#20248;	&#20248;	CJK	_cjk
20249	0000001341	&#20249;	&#20249;	CJK	_cjk
20250	0000259622	&#20250;	&#20250;	CJK	_cjk
20252	0000000008	&#20252;	&#20252;	CJK	_cjk
20253	0000036655	&#20253;	&#20253;	CJK	_cjk
20254	0000000154	&#20254;	&#20254;	CJK	_cjk
20255	0000001324	&#20255;	&#20255;	CJK	_cjk
20256	0000007333	&#20256;	&#20256;	CJK	_cjk
20258	0000000001	&#20258;	&#20258;	CJK	_cjk
20260	0000003705	&#20260;	&#20260;	CJK	_cjk
20261	0000000003	&#20261;	&#20261;	CJK	_cjk
20262	0000001221	&#20262;	&#20262;	CJK	_cjk
20266	0000000428	&#20266;	&#20266;	CJK	_cjk
20267	0000000005	&#20267;	&#20267;	CJK	_cjk
20271	0000003488	&#20271;	&#20271;	CJK	_cjk
20272	0000002245	&#20272;	&#20272;	CJK	_cjk
20273	0000000004	&#20273;	&#20273;	CJK	_cjk
20274	0000000002	&#20274;	&#20274;	CJK	_cjk
20276	0000003834	&#20276;	&#20276;	CJK	_cjk
20278	0000000075	&#20278;	&#20278;	CJK	_cjk
20280	0000010078	&#20280;	&#20280;	CJK	_cjk
20282	0000001485	&#20282;	&#20282;	CJK	_cjk
20284	0000038256	&#20284;	&#20284;	CJK	_cjk
20285	0000001115	&#20285;	&#20285;	CJK	_cjk
20291	0000000245	&#20291;	&#20291;	CJK	_cjk
20292	0000000003	&#20292;	&#20292;	CJK	_cjk
20294	0000027757	&#20294;	&#20294;	CJK	_cjk
20295	0000000182	&#20295;	&#20295;	CJK	_cjk
20296	0000001168	&#20296;	&#20296;	CJK	_cjk
20297	0000000002	&#20297;	&#20297;	CJK	_cjk
20301	0000060845	&#20301;	&#20301;	CJK	_cjk
20302	0000048534	&#20302;	&#20302;	CJK	_cjk
20303	0000028587	&#20303;	&#20303;	CJK	_cjk
20304	0000010453	&#20304;	&#20304;	CJK	_cjk
20305	0000000656	&#20305;	&#20305;	CJK	_cjk
20307	0000160768	&#20307;	&#20307;	CJK	_cjk
20308	0000000480	&#20308;	&#20308;	CJK	_cjk
20309	0000244887	&#20309;	&#20309;	CJK	_cjk
20311	0000000016	&#20311;	&#20311;	CJK	_cjk
20312	0000000017	&#20312;	&#20312;	CJK	_cjk
20313	0000024080	&#20313;	&#20313;	CJK	_cjk
20314	0000000007	&#20314;	&#20314;	CJK	_cjk
20315	0000001861	&#20315;	&#20315;	CJK	_cjk
20316	0000262534	&#20316;	&#20316;	CJK	_cjk
20317	0000000003	&#20317;	&#20317;	CJK	_cjk
20318	0000000012	&#20318;	&#20318;	CJK	_cjk
20319	0000000046	&#20319;	&#20319;	CJK	_cjk
20320	0000072769	&#20320;	&#20320;	CJK	_cjk
20322	0000001229	&#20322;	&#20322;	CJK	_cjk
20323	0000000107	&#20323;	&#20323;	CJK	_cjk
20324	0000000001	&#20324;	&#20324;	CJK	_cjk
20329	0000001151	&#20329;	&#20329;	CJK	_cjk
20331	0000000001	&#20331;	&#20331;	CJK	_cjk
20332	0000000343	&#20332;	&#20332;	CJK	_cjk
20334	0000000003	&#20334;	&#20334;	CJK	_cjk
20335	0000000029	&#20335;	&#20335;	CJK	_cjk
20336	0000000140	&#20336;	&#20336;	CJK	_cjk
20339	0000006492	&#20339;	&#20339;	CJK	_cjk
20341	0000002228	&#20341;	&#20341;	CJK	_cjk
20342	0000000003	&#20342;	&#20342;	CJK	_cjk
20343	0000000005	&#20343;	&#20343;	CJK	_cjk
20346	0000000001	&#20346;	&#20346;	CJK	_cjk
20347	0000000007	&#20347;	&#20347;	CJK	_cjk
20348	0000000032	&#20348;	&#20348;	CJK	_cjk
20349	0000000001	&#20349;	&#20349;	CJK	_cjk
20350	0000000003	&#20350;	&#20350;	CJK	_cjk
20351	0000164411	&#20351;	&#20351;	CJK	_cjk
20355	0000000134	&#20355;	&#20355;	CJK	_cjk
20356	0000000055	&#20356;	&#20356;	CJK	_cjk
20358	0000053545	&#20358;	&#20358;	CJK	_cjk
20360	0000000235	&#20360;	&#20360;	CJK	_cjk
20363	0000025224	&#20363;	&#20363;	CJK	_cjk
20365	0000000902	&#20365;	&#20365;	CJK	_cjk
20367	0000000041	&#20367;	&#20367;	CJK	_cjk
20369	0000000096	&#20369;	&#20369;	CJK	_cjk
20374	0000000021	&#20374;	&#20374;	CJK	_cjk
20375	0000000008	&#20375;	&#20375;	CJK	_cjk
20376	0000000106	&#20376;	&#20376;	CJK	_cjk
20378	0000000001	&#20378;	&#20378;	CJK	_cjk
20379	0000034409	&#20379;	&#20379;	CJK	_cjk
20381	0000010453	&#20381;	&#20381;	CJK	_cjk
